Level,Date and Time,Source,Event ID,Task Category,Log Message
Information,1/27/2025 9:38:57 AM,Microsoft-Windows-Kernel-General,1,(5),"The system time has changed to ‎2025‎-‎01‎-‎27T04:08:57.500000000Z from ‎2025‎-‎01‎-‎26T22:36:10.844790500Z.
Time Delta: 19966655 ms

Change Reason: System time synchronized with the hardware clock.
Process: '' (PID 4).

RTC time: ‎2025‎-‎01‎-‎27T09:38:57.500000000Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information,1/27/2025 4:06:09 AM,Microsoft-Windows-Kernel-General,1,(5),"The system time has changed to ‎2025‎-‎01‎-‎26T22:36:07.500000000Z from ‎2025‎-‎01‎-‎26T22:36:09.651539500Z.
Time Delta: -2151 ms

Change Reason: System time synchronized with the hardware clock.
Process: '' (PID 4).

RTC time: ‎2025‎-‎01‎-‎27T04:06:07.500000000Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information,1/27/2025 4:06:07 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 44 to 45.

Reason PolicyChange 

BootId: 13"
Information,1/27/2025 3:51:10 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 43 to 44.

Reason PolicyChange 

BootId: 13"
Information,1/27/2025 3:44:20 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 42 to 43.

Reason PolicyChange 

BootId: 13"
Information,1/27/2025 3:44:17 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 41 to 42.

Reason PolicyChange 

BootId: 13"
Information,1/26/2025 11:04:57 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 40 to 41.

Reason PolicyChange 

BootId: 13"
Information,1/26/2025 10:18:29 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 39 to 40.

Reason PolicyChange 

BootId: 13"
Information,1/26/2025 10:17:27 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 38 to 39.

Reason 16777220 

BootId: 13"
Information,1/26/2025 10:17:26 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 37 to 38.

Reason PolicyChange 

BootId: 13"
Information,1/26/2025 10:16:24 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 36 to 37.

Reason 16777220 

BootId: 13"
Information,1/26/2025 10:16:23 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 35 to 36.

Reason PolicyChange 

BootId: 13"
Information,1/26/2025 10:16:23 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 34 to 35.

Reason 16777220 

BootId: 13"
Information,1/26/2025 10:16:22 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 33 to 34.

Reason PolicyChange 

BootId: 13"
Information,1/26/2025 10:09:17 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 32 to 33.

Reason PolicyChange 

BootId: 13"
Information,1/26/2025 6:35:45 PM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.421.1543.0) - Current Channel (Broad)
Information,1/26/2025 6:35:37 PM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.421.1543.0) - Current Channel (Broad)
Information,1/26/2025 6:20:20 PM,Microsoft-Windows-Kernel-General,1,(5),"The system time has changed to ‎2025‎-‎01‎-‎26T12:50:20.758761000Z from ‎2025‎-‎01‎-‎26T12:50:20.757804700Z.
Time Delta: 0 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 12880).

RTC time: ‎2025‎-‎01‎-‎26T18:20:20.758761000Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information,1/26/2025 6:20:20 PM,Microsoft-Windows-Kernel-General,1,(5),"The system time has changed to ‎2025‎-‎01‎-‎26T12:50:20.757749600Z from ‎2025‎-‎01‎-‎26T12:50:20.757028900Z.
Time Delta: 0 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 12880).

RTC time: ‎2025‎-‎01‎-‎26T18:20:20.757749600Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information,1/26/2025 6:20:20 PM,Microsoft-Windows-Kernel-General,1,(5),"The system time has changed to ‎2025‎-‎01‎-‎26T12:50:20.757028900Z from ‎2025‎-‎01‎-‎26T12:50:19.161504300Z.
Time Delta: 1595 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 12880).

RTC time: ‎2025‎-‎01‎-‎26T18:20:20.757028900Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information,1/26/2025 6:19:20 PM,Microsoft-Windows-Power-Troubleshooter,1,,"The system has returned from a low power state.

Sleep Time: ‎2025‎-‎01‎-‎25T21:52:32.117964700Z
Wake Time: ‎2025‎-‎01‎-‎26T12:49:20.373160100Z

Wake Source: Unknown"
Information,1/26/2025 6:19:20 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 30 to 32.

Reason PolicyChange 

BootId: 13"
Information,1/26/2025 6:19:20 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 29 to 30.

Reason SxTransition 

BootId: 13"
Information,1/26/2025 6:19:20 PM,Microsoft-Windows-TPM-WMI,1038,,"Pre-attestation health checks confirm that the device is expected to pass attestation.
 Please see C:\WINDOWS\Logs\MeasuredBoot\0000000181-0000000002.json for detailed information on what checks were made."
Information,1/26/2025 6:19:19 PM,Microsoft-Windows-Kernel-General,1,(5),"The system time has changed to ‎2025‎-‎01‎-‎26T12:49:19.500000000Z from ‎2025‎-‎01‎-‎25T21:52:35.816192600Z.
Time Delta: 53803683 ms

Change Reason: System time synchronized with the hardware clock.
Process: '' (PID 4).

RTC time: ‎2025‎-‎01‎-‎26T18:19:19.500000000Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information,1/26/2025 6:19:19 PM,EventLog,6013,,The system uptime is 151237 seconds.
Information,1/26/2025 3:22:34 AM,Microsoft-Windows-Kernel-General,1,(5),"The system time has changed to ‎2025‎-‎01‎-‎25T21:52:32.500000000Z from ‎2025‎-‎01‎-‎25T21:52:34.448740600Z.
Time Delta: -1948 ms

Change Reason: System time synchronized with the hardware clock.
Process: '' (PID 4).

RTC time: ‎2025‎-‎01‎-‎26T03:22:32.500000000Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information,1/26/2025 3:22:32 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 28 to 29.

Reason PolicyChange 

BootId: 13"
Information,1/26/2025 2:55:48 AM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.421.1542.0) - Current Channel (Broad)
Information,1/26/2025 2:55:40 AM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.421.1542.0) - Current Channel (Broad)
Information,1/25/2025 11:06:27 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 27 to 28.

Reason PolicyChange 

BootId: 13"
Information,1/25/2025 10:44:23 PM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\microsoft.windowscommunicationsapps_16005.14326.22178.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Information,1/25/2025 10:39:03 PM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: 2025-01 Cumulative Update for Windows 11 Version 24H2 for x64-based Systems (KB5050009)
Information,1/25/2025 10:37:03 PM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: 2025-01 Cumulative Update for Windows 11 Version 24H2 for x64-based Systems (KB5050009)
Information,1/25/2025 9:47:27 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 26 to 27.

Reason PolicyChange 

BootId: 13"
Information,1/25/2025 9:46:25 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 25 to 26.

Reason 16777220 

BootId: 13"
Information,1/25/2025 9:46:24 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 24 to 25.

Reason PolicyChange 

BootId: 13"
Information,1/25/2025 9:41:01 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 23 to 24.

Reason PolicyChange 

BootId: 13"
Information,1/25/2025 9:39:02 PM,Service Control Manager,7045,,"A service was installed in the system.

Service Name:  Google Updater Service (GoogleUpdaterService134.0.6947.0)
Service File Name:  ""C:\Program Files (x86)\Google\GoogleUpdater\134.0.6947.0\updater.exe"" --system --windows-service --service=update
Service Type:  user mode service
Service Start Type:  auto start
Service Account:  LocalSystem"
Information,1/25/2025 8:34:01 PM,Service Control Manager,7045,,"A service was installed in the system.

Service Name:  Google Updater Internal Service (GoogleUpdaterInternalService134.0.6947.0)
Service File Name:  ""C:\Program Files (x86)\Google\GoogleUpdater\134.0.6947.0\updater.exe"" --system --windows-service --service=update-internal
Service Type:  user mode service
Service Start Type:  auto start
Service Account:  LocalSystem"
Information,1/25/2025 8:26:59 PM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\ProgramData\Packages\Microsoft.OneDriveSync_8wekyb3d8bbwe\S-1-5-21-2924747246-3930347400-3812659321-1001\SystemAppData\Helium\Cache\b346fa389a58c384_COM15.dat was cleared updating 1 keys and creating 1 modified pages.
Information,1/25/2025 7:34:31 PM,Service Control Manager,7045,,"A service was installed in the system.

Service Name:  MpKsle5950644
Service File Name:  C:\ProgramData\Microsoft\Windows Defender\Definition Updates\{C68F692D-BB1F-41CE-AAF7-90E0B295008A}\MpKslDrv.sys
Service Type:  kernel mode driver
Service Start Type:  demand start
Service Account:  "
Information,1/25/2025 6:04:15 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 22 to 23.

Reason PolicyChange 

BootId: 13"
Information,1/25/2025 5:59:01 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 21 to 22.

Reason PolicyChange 

BootId: 13"
Information,1/25/2025 5:59:01 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 20 to 21.

Reason PolicyChange 

BootId: 13"
Information,1/25/2025 3:46:59 PM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\Users\ritam\AppData\Local\Packages\Microsoft.ZuneVideo_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 10 keys and creating 1 modified pages.
Information,1/25/2025 3:40:19 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 19 to 20.

Reason PolicyChange 

BootId: 13"
Information,1/25/2025 3:34:22 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 18 to 19.

Reason PolicyChange 

BootId: 13"
Information,1/25/2025 3:34:18 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 17 to 18.

Reason PolicyChange 

BootId: 13"
Information,1/25/2025 2:41:28 PM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.421.1537.0) - Current Channel (Broad)
Information,1/25/2025 2:41:17 PM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.421.1537.0) - Current Channel (Broad)
Information,1/25/2025 2:40:44 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 16 to 17.

Reason PolicyChange 

BootId: 13"
Information,1/25/2025 2:37:03 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 15 to 16.

Reason PolicyChange 

BootId: 13"
Information,1/25/2025 2:36:59 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 14 to 15.

Reason PolicyChange 

BootId: 13"
Information,1/25/2025 1:55:43 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 13 to 14.

Reason PolicyChange 

BootId: 13"
Information,1/25/2025 1:55:41 PM,EventLog,6013,,The system uptime is 49019 seconds.
Information,1/25/2025 11:56:38 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 12 to 13.

Reason 55 

BootId: 13"
Information,1/25/2025 11:56:33 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 11 to 12.

Reason 55 

BootId: 13"
Information,1/25/2025 11:27:53 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 10 to 11.

Reason PolicyChange 

BootId: 13"
Information,1/25/2025 11:27:49 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 9 to 10.

Reason PolicyChange 

BootId: 13"
Information,1/25/2025 10:35:28 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\Users\ritam\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat was cleared updating 15 keys and creating 5 modified pages.
Information,1/25/2025 10:33:27 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\Users\ritam\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\SystemAppData\Helium\User.dat was cleared updating 32 keys and creating 4 modified pages.
Information,1/25/2025 10:33:25 AM,Microsoft-Windows-Power-Troubleshooter,1,,"The system has returned from a low power state.

Sleep Time: ‎2025‎-‎01‎-‎24T20:44:24.679536900Z
Wake Time: ‎2025‎-‎01‎-‎25T05:03:24.458032200Z

Wake Source: Unknown"
Information,1/25/2025 10:33:25 AM,Microsoft-Windows-Kernel-General,15,(10),Hive \??\C:\Users\ritam\AppData\Local\Microsoft\Windows\UsrClass.dat was reorganized with a starting size of 5300224 bytes and an ending size of 5246976 bytes.
Information,1/25/2025 10:33:25 AM,Microsoft-Windows-Kernel-General,15,(10),Hive \??\C:\Users\ritam\ntuser.dat was reorganized with a starting size of 19181568 bytes and an ending size of 18964480 bytes.
Information,1/25/2025 10:33:24 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 7 to 9.

Reason Unknown 

BootId: 13"
Information,1/25/2025 10:33:24 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 6 to 7.

Reason SxTransition 

BootId: 13"
Information,1/25/2025 10:33:24 AM,Microsoft-Windows-TPM-WMI,1038,,"Pre-attestation health checks confirm that the device is expected to pass attestation.
 Please see C:\WINDOWS\Logs\MeasuredBoot\0000000181-0000000001.json for detailed information on what checks were made."
Information,1/25/2025 10:33:23 AM,Microsoft-Windows-Kernel-General,1,(5),"The system time has changed to ‎2025‎-‎01‎-‎25T05:03:23.500000000Z from ‎2025‎-‎01‎-‎24T20:44:28.396747800Z.
Time Delta: 29935103 ms

Change Reason: System time synchronized with the hardware clock.
Process: '' (PID 4).

RTC time: ‎2025‎-‎01‎-‎25T10:33:23.500000000Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information,1/25/2025 2:14:24 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 5 to 6.

Reason InputAccelerometer 

BootId: 13"
Information,1/25/2025 2:14:01 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 4 to 5.

Reason InputAccelerometer 

BootId: 13"
Information,1/25/2025 2:13:52 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 3 to 4.

Reason InputMouse 

BootId: 13"
Information,1/25/2025 2:13:47 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 2 to 3.

Reason InputMouse 

BootId: 13"
Information,1/25/2025 1:57:13 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 1 to 2.

Reason SessionUnlock 

BootId: 13"
Information,1/25/2025 1:57:12 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 0 to 1.

Reason SessionUnlock 

BootId: 13"
Information,1/25/2025 12:30:19 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.CrossDevice_1.24121.37.0_x64__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Information,1/25/2025 12:28:43 AM,Microsoft-Windows-Hyper-V-VmSwitch,71,,Delete complete for port CFAB6F4A-7B8F-4FCD-8657-8FD7A52B8784 (Friendly Name: CFAB6F4A-7B8F-4FCD-8657-8FD7A52B8784).
Information,1/25/2025 12:28:43 AM,Microsoft-Windows-Hyper-V-VmSwitch,69,,Port CFAB6F4A-7B8F-4FCD-8657-8FD7A52B8784 (Friendly Name: CFAB6F4A-7B8F-4FCD-8657-8FD7A52B8784) successfully deleted - switch 790E58B4-7939-4434-9358-89AE7DDBE87E (Friendly Name: WSL (Hyper-V firewall)).
Information,1/25/2025 12:28:43 AM,Microsoft-Windows-Hyper-V-VmSwitch,233,,"The operation 'Delete' succeeded on nic 5256A940-EF1C-4F4F-B115-A257AFAAB70F--CFAB6F4A-7B8F-4FCD-8657-8FD7A52B8784 (Friendly Name: ), Instance Id {00000000-0000-0000-0000-000000000000}."
Information,1/25/2025 12:28:43 AM,Microsoft-Windows-Hyper-V-VmSwitch,234,,NIC 5256A940-EF1C-4F4F-B115-A257AFAAB70F--CFAB6F4A-7B8F-4FCD-8657-8FD7A52B8784 successfully disconnected from port .
Information,1/25/2025 12:21:05 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\WINDOWS\ServiceProfiles\NetworkService\AppData\Local\Microsoft\Windows\DeliveryOptimization\State\dosvcState.dat was cleared updating 61 keys and creating 18 modified pages.
Information,1/25/2025 12:20:41 AM,Microsoft-Windows-Hyper-V-VmSwitch,291,,"RSC offload modified for NIC 5256A940-EF1C-4F4F-B115-A257AFAAB70F--CFAB6F4A-7B8F-4FCD-8657-8FD7A52B8784 (Friendly Name: ) Previous IPv4: No policy conflict, Current IPv4: NIC teaming reallocate resources, Previous IPv6: No policy conflict, Current IPv6: NIC teaming reallocate resources. Reason: Conflicting port policy"
Information,1/25/2025 12:20:41 AM,Microsoft-Windows-Hyper-V-VmSwitch,102,(1019),Networking driver in 5256A940-EF1C-4F4F-B115-A257AFAAB70F is loaded and the protocol version is negotiated to the most recent version (Virtual machine ID 5256A940-EF1C-4F4F-B115-A257AFAAB70F).
Information,1/25/2025 12:20:41 AM,Microsoft-Windows-Hyper-V-VmSwitch,232,,NIC 5256A940-EF1C-4F4F-B115-A257AFAAB70F--CFAB6F4A-7B8F-4FCD-8657-8FD7A52B8784 (Friendly Name: ) successfully connected to port CFAB6F4A-7B8F-4FCD-8657-8FD7A52B8784 (Friendly Name: CFAB6F4A-7B8F-4FCD-8657-8FD7A52B8784) on switch 790E58B4-7939-4434-9358-89AE7DDBE87E(Friendly Name: WSL (Hyper-V firewall)).
Information,1/25/2025 12:20:41 AM,Microsoft-Windows-Hyper-V-VmSwitch,233,,"The operation 'Create' succeeded on nic 5256A940-EF1C-4F4F-B115-A257AFAAB70F--CFAB6F4A-7B8F-4FCD-8657-8FD7A52B8784 (Friendly Name: ), Instance Id {00000000-0000-0000-0000-000000000000}."
Information,1/25/2025 12:20:41 AM,Microsoft-Windows-Hyper-V-VmSwitch,291,,"RSC offload modified for NIC 5256A940-EF1C-4F4F-B115-A257AFAAB70F--CFAB6F4A-7B8F-4FCD-8657-8FD7A52B8784 (Friendly Name: ) Previous IPv4: No policy conflict, Current IPv4: No policy conflict, Previous IPv6: No policy conflict, Current IPv6: No policy conflict. Reason: RSC OID"
Information,1/25/2025 12:20:41 AM,Microsoft-Windows-Hyper-V-VmSwitch,67,,Port CFAB6F4A-7B8F-4FCD-8657-8FD7A52B8784 (Friendly Name: CFAB6F4A-7B8F-4FCD-8657-8FD7A52B8784) successfully created on switch 790E58B4-7939-4434-9358-89AE7DDBE87E (Friendly Name: WSL (Hyper-V firewall)).
Information,1/25/2025 12:20:41 AM,Microsoft-Windows-Hyper-V-VmSwitch,292,,"RSC offload modified for Port CFAB6F4A-7B8F-4FCD-8657-8FD7A52B8784 (Friendly Name: CFAB6F4A-7B8F-4FCD-8657-8FD7A52B8784) Previous: No policy conflict, Current: NIC teaming reallocate resources. Reason: NIC create"
Information,1/25/2025 12:20:40 AM,Service Control Manager,7045,,"A service was installed in the system.

Service Name:  VMSMP
Service File Name:  \SystemRoot\System32\drivers\vmswitch.sys
Service Type:  kernel mode driver
Service Start Type:  demand start
Service Account:  "
Information,1/25/2025 12:19:06 AM,Service Control Manager,7040,,The start type of the Nested Network Virtualization service was changed from demand start to auto start.
Information,1/25/2025 12:19:04 AM,Service Control Manager,7026,,"The following boot-start or system-start driver(s) did not load: 
VfpExt"
Information,1/25/2025 12:18:57 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\WINDOWS\AppCompat\Programs\Amcache.hve was cleared updating 3855 keys and creating 1228 modified pages.
Information,1/25/2025 12:18:56 AM,Microsoft-Windows-IsolatedUserMode,1,,Secure Trustlet \??\C:\WINDOWS\System32\NgcIso.exe Id 6 and Pid 5300 started with status STATUS_SUCCESS.
Information,1/25/2025 12:18:55 AM,Microsoft-Windows-TPM-WMI,1038,,"Pre-attestation health checks confirm that the device is expected to pass attestation.
 Please see C:\WINDOWS\Logs\MeasuredBoot\0000000181-0000000000.json for detailed information on what checks were made."
Information,1/25/2025 12:18:55 AM,Microsoft-Windows-FilterManager,6,,"File System Filter 'bindflt' (10.0, ‎2006‎-‎01‎-‎25T19:28:37.000000000Z) has successfully loaded and registered with Filter Manager."
Information,1/25/2025 12:18:55 AM,Microsoft-Windows-FilterManager,6,,"File System Filter 'CldFlt' (10.0, ‎2073‎-‎01‎-‎18T05:05:53.000000000Z) has successfully loaded and registered with Filter Manager."
Information,1/25/2025 12:18:55 AM,Microsoft-Windows-FilterManager,1,,"File System Filter 'CldFlt' (Version 10.0, ‎2073‎-‎01‎-‎18T05:05:53.000000000Z) unloaded successfully."
Information,1/25/2025 12:18:54 AM,Microsoft-Windows-FilterManager,6,,"File System Filter 'luafv' (10.0, ‎2096‎-‎03‎-‎11T01:05:45.000000000Z) has successfully loaded and registered with Filter Manager."
Information,1/25/2025 12:18:54 AM,Microsoft-Windows-FilterManager,6,,"File System Filter 'wcifs' (10.0, ‎1972‎-‎01‎-‎01T19:56:41.000000000Z) has successfully loaded and registered with Filter Manager."
Information,1/25/2025 12:18:54 AM,Microsoft-Windows-FilterManager,6,,"File System Filter 'bfs' (10.0, ‎2043‎-‎01‎-‎27T07:39:39.000000000Z) has successfully loaded and registered with Filter Manager."
Information,1/25/2025 12:18:54 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \SystemRoot\System32\Config\BBI was cleared updating 567 keys and creating 130 modified pages.
Information,1/25/2025 12:18:54 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\WINDOWS\ServiceProfiles\NetworkService\NTUSER.DAT was cleared updating 208 keys and creating 22 modified pages.
Information,1/25/2025 12:18:54 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\WINDOWS\ServiceProfiles\LocalService\NTUSER.DAT was cleared updating 214 keys and creating 22 modified pages.
Information,1/25/2025 12:18:46 AM,Microsoft-Windows-Kernel-General,15,(10),Hive \SystemRoot\System32\Config\SOFTWARE was reorganized with a starting size of 117862400 bytes and an ending size of 108425216 bytes.
Information,1/25/2025 12:18:44 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \SystemRoot\System32\Config\DEFAULT was cleared updating 913 keys and creating 128 modified pages.
Information,1/25/2025 12:18:44 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \SystemRoot\System32\Config\SECURITY was cleared updating 96 keys and creating 4 modified pages.
Information,1/25/2025 12:18:44 AM,VfpExt,7036,,The  service entered the Driver unload complete state.
Information,1/25/2025 12:18:44 AM,VfpExt,7036,,The  service entered the Driver unload start state.
Information,1/25/2025 12:18:44 AM,Microsoft-Windows-FilterManager,6,,"File System Filter 'UCPD' (10.0, ‎2089‎-‎04‎-‎23T15:20:47.000000000Z) has successfully loaded and registered with Filter Manager."
Information,1/25/2025 12:18:43 AM,Microsoft-Windows-FilterManager,6,,"File System Filter 'Wof' (10.0, ‎1978‎-‎08‎-‎05T20:10:22.000000000Z) has successfully loaded and registered with Filter Manager."
Information,1/25/2025 12:18:42 AM,Microsoft-Windows-Kernel-Boot,238,(101),EFI time zone bias: 2047. Daylight flags: 0. Firmware time: ‎2025‎-‎01‎-‎25T00:18:41.000000000Z.
Information,1/25/2025 12:18:42 AM,Microsoft-Windows-Kernel-General,25,(12),"The system time was initialized to ‎2025‎-‎01‎-‎24T18:48:42.500000000Z. 

Loader time: ‎2025‎-‎01‎-‎24T18:48:41.000000000Z
Internal boot flags: 0x2
HAL RTC error code: 0x0
RTC time is in UTC: false
Soft boot: false
Success: true
Phase: 0"
Information,1/25/2025 12:18:42 AM,Microsoft-Windows-Kernel-General,12,(1),The operating system started at system time ‎2025‎-‎01‎-‎24T18:48:42.500000000Z.
Information,1/25/2025 12:18:37 AM,Microsoft-Windows-Kernel-General,13,(2),The operating system is shutting down at system time ‎2025‎-‎01‎-‎24T18:48:37.278988200Z.
Information,1/25/2025 12:18:31 AM,Microsoft-Windows-IsolatedUserMode,2,,Secure Trustlet Id 6 and Pid 4476 stopped with status STATUS_SUCCESS.
Information,1/25/2025 12:09:46 AM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: 9PDXGNCFSCZV-CanonicalGroupLimited.Ubuntu
Information,1/25/2025 12:09:45 AM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: 9PDXGNCFSCZV-CanonicalGroupLimited.Ubuntu
Information,1/25/2025 12:07:04 AM,Service Control Manager,7045,,"A service was installed in the system.

Service Name:  WSL Service
Service File Name:  ""C:\Program Files\WSL\wslservice.exe""
Service Type:  user mode service
Service Start Type:  auto start
Service Account:  LocalSystem"
Information,1/25/2025 12:07:03 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftCorporationII.WindowsSubsystemForLinux_2.3.26.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Information,1/24/2025 11:54:03 PM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.421.1527.0) - Current Channel (Broad)
Information,1/24/2025 11:53:56 PM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.421.1527.0) - Current Channel (Broad)
Information,1/24/2025 11:38:20 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 287 to 288.

Reason PolicyChange 

BootId: 12"
Information,1/24/2025 10:00:58 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 286 to 287.

Reason PolicyChange 

BootId: 12"
